,_type,url,date,content,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags,lat,lon,translated
40772,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363513741451530241,2021-02-21 15:39:43+00:00,"اولهه پاڪستان قانون لاڳو ڪندڙ ادارن کي ڳوڙها آڻيندڙ گئس ۽ فائرنگ جو حڪم ڏئي ڇڏيو،
جنهن جي نتيجي ۾ سوين جانيون ضايع ٿيون،
ٻولي عشق ۾ ڪيترائي شاگرد به شهيد ٿيا،

#SindhiIsOurNationalLanguage",0,11,16,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"اولهه پاڪستان قانون لاڳو ڪندڙ ادارن کي ڳوڙها آڻيندڙ گئس ۽ فائرنگ جو حڪم ڏئي ڇڏيو،
جنهن جي نتيجي ۾ سوين جانيون ضايع ٿيون،
ٻولي عشق ۾ ڪيترائي شاگرد به شهيد ٿيا،

#SindhiIsOurNationalLanguage"
40778,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363513648778387459,2021-02-21 15:39:21+00:00,"پنهنجي احتجاجي تحريڪ کي جاري رکڻ جو عزم ڪيو.
21 فيبروري صبح ساڻ لکين شاگرد ۽ استاد ڍاڪا يونيورسٽي اڳيان گڏ ٿيڻ شروع ٿي ويا،
سندن مطالبو هو ته بنگلا ٻولي کي اردو انگريزي جهڙي حيثيت ملڻ گهرجي،
#SindhiIsOurNationalLanguage",0,6,9,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"پنهنجي احتجاجي تحريڪ کي جاري رکڻ جو عزم ڪيو.
21 فيبروري صبح ساڻ لکين شاگرد ۽ استاد ڍاڪا يونيورسٽي اڳيان گڏ ٿيڻ شروع ٿي ويا،
سندن مطالبو هو ته بنگلا ٻولي کي اردو انگريزي جهڙي حيثيت ملڻ گهرجي،
#SindhiIsOurNationalLanguage"
40802,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363513140286169091,2021-02-21 15:37:20+00:00,"عوامي مسلم ليگ پاران ٻولي بچايو تحريڪ جي تحت 21 فيبروري 1952ع تي احتجاجي مظاهري جو سڏ ڏنو ويو،
اولهه پاڪستان سرڪار،  اهڙي احتجاج کي روڪڻ لاءِ قلم 144 نافذ ڪري ڇڏيو،
مولانا ڀاساني جي سربراهي ۾ ٺهيل سينٽرل لينگويج ڪميٽي اهڙي قلم کي ٿڏيندي،
#SindhiIsOurNationalLanguage",0,4,6,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"عوامي مسلم ليگ پاران ٻولي بچايو تحريڪ جي تحت 21 فيبروري 1952ع تي احتجاجي مظاهري جو سڏ ڏنو ويو،
اولهه پاڪستان سرڪار،  اهڙي احتجاج کي روڪڻ لاءِ قلم 144 نافذ ڪري ڇڏيو،
مولانا ڀاساني جي سربراهي ۾ ٺهيل سينٽرل لينگويج ڪميٽي اهڙي قلم کي ٿڏيندي،
#SindhiIsOurNationalLanguage"
40808,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512991249960960,2021-02-21 15:36:44+00:00,"خواجه نجم الدين جيڪو اوڀر پاڪستان جو وڏو وزير ھو، تنهن ڍاڪا جي جلسي دوران چيو ته ڇا به ٿي پوي اردو ٻولي ئي قومي ٻولي رهندي،
جنهن جي نتيجي ۾ 30 جنوري تي هڪ ڀيرو ٻيهر احتجاجي سلسلا شروع ٿي پيا،
#SindhiIsOurNationalLanguage",0,1,0,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"خواجه نجم الدين جيڪو اوڀر پاڪستان جو وڏو وزير ھو، تنهن ڍاڪا جي جلسي دوران چيو ته ڇا به ٿي پوي اردو ٻولي ئي قومي ٻولي رهندي،
جنهن جي نتيجي ۾ 30 جنوري تي هڪ ڀيرو ٻيهر احتجاجي سلسلا شروع ٿي پيا،
#SindhiIsOurNationalLanguage"
40812,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512844763860994,2021-02-21 15:36:09+00:00,"انهيءَ ڏک، ڪاوڙ ۽ نفرت بنگالين جي ڌار سياسي پارٽي کي 1949ع ۾ جنم ڏنو، جنهن جو نالو عوامي مسلم ليگ رکيو ويو، جنهن جو پهريون سربراهه مولانا عبدالحامد خان ڀاساني ٿيو،
#SindhiIsOurNationalLanguage",1,9,12,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"انهيءَ ڏک، ڪاوڙ ۽ نفرت بنگالين جي ڌار سياسي پارٽي کي 1949ع ۾ جنم ڏنو، جنهن جو نالو عوامي مسلم ليگ رکيو ويو، جنهن جو پهريون سربراهه مولانا عبدالحامد خان ڀاساني ٿيو،
#SindhiIsOurNationalLanguage"
40822,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512693966008323,2021-02-21 15:35:33+00:00,"احتجاجن کي روڪڻ لاءِ هزارين بنگالي اڳواڻن کي قيد ڪيو ويو، جن ۾ شيخ مجيب به شامل هو،
انهيءَ احتجاجن دوران 19 مارچ تي گورنر جنرل محمد علي جناح ڍاڪا وڃي سرڪاري طور اردو ٻولي کي سرڪاري ٻولي طور نافذ ڪرڻ جو حڪم جاري ڪيائين، 
#SindhiIsOurNationalLanguage",0,4,1,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"احتجاجن کي روڪڻ لاءِ هزارين بنگالي اڳواڻن کي قيد ڪيو ويو، جن ۾ شيخ مجيب به شامل هو،
انهيءَ احتجاجن دوران 19 مارچ تي گورنر جنرل محمد علي جناح ڍاڪا وڃي سرڪاري طور اردو ٻولي کي سرڪاري ٻولي طور نافذ ڪرڻ جو حڪم جاري ڪيائين، 
#SindhiIsOurNationalLanguage"
40829,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512555017105409,2021-02-21 15:35:00+00:00,"مسلم ليگ پاران انهيءَ تجويز کي اهو چئي نظرانداز ڪيو ويو ته اها قانوني ترميم ناقابل غور آهي،
انهيءَ عمل سان بنگالي ڀائرن تي بيحد اثر پيو ۽ ردعمل ۾ 11 مارچ 1948 کان اوڀر پاڪستان جي هر ننڍي وڏي شهر ۾ اولهه پاڪستان خلاف احتجاج شروع ٿي ويا،
#SindhiIsOurNationalLanguage",0,4,1,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"مسلم ليگ پاران انهيءَ تجويز کي اهو چئي نظرانداز ڪيو ويو ته اها قانوني ترميم ناقابل غور آهي،
انهيءَ عمل سان بنگالي ڀائرن تي بيحد اثر پيو ۽ ردعمل ۾ 11 مارچ 1948 کان اوڀر پاڪستان جي هر ننڍي وڏي شهر ۾ اولهه پاڪستان خلاف احتجاج شروع ٿي ويا،
#SindhiIsOurNationalLanguage"
40837,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512308459208710,2021-02-21 15:34:01+00:00,"13 فيبروري 1948ع ڪراچي اسيمبلي ۾ اهو بل پاس ڪيو ويو ته اردو سميت انگريزي ٻوليءَ به ملڪ جي پارلياماني ٻولي هوندي،
ان اجلاس جي قانونسازي دوران اسيمبلي جي هڪ ميمبر اها تجويز ڏني ته بنگلا ٻولي کي به پارلياماني ٻولي طور قبول ڪيو وڃي.
#SindhiIsOurNationalLanguage",0,15,16,1,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"13 فيبروري 1948ع ڪراچي اسيمبلي ۾ اهو بل پاس ڪيو ويو ته اردو سميت انگريزي ٻوليءَ به ملڪ جي پارلياماني ٻولي هوندي،
ان اجلاس جي قانونسازي دوران اسيمبلي جي هڪ ميمبر اها تجويز ڏني ته بنگلا ٻولي کي به پارلياماني ٻولي طور قبول ڪيو وڃي.
#SindhiIsOurNationalLanguage"
40838,snscrape.modules.twitter.Tweet,https://twitter.com/KaleemChang1/status/1363512293967953921,2021-02-21 15:33:58+00:00,"مون کي سنڌي ھجڻ تي فخر آھي۔
 #SindhiIsOurNationalLanguage",0,0,0,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"مون کي سنڌي ھجڻ تي فخر آھي۔
 #SindhiIsOurNationalLanguage"
40845,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363512127504351235,2021-02-21 15:33:18+00:00,"6 ڊسمبر 1947 ع تي ڍاڪا يونيورسٽي جي ڪئمپس ۾ وڏي انگ ۾ شاگرد ان تحريڪ جي حق ۾ جمع ٿي ويا ۽ انهن اهو مطالبو ڪيو ته بنگلا ٻولي کي به اردو ٻولي سان قومي ٻوليءَ جو درجو ڏنو وڃي،
#SindhiIsOurNationalLanguage",1,29,32,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"6 ڊسمبر 1947 ع تي ڍاڪا يونيورسٽي جي ڪئمپس ۾ وڏي انگ ۾ شاگرد ان تحريڪ جي حق ۾ جمع ٿي ويا ۽ انهن اهو مطالبو ڪيو ته بنگلا ٻولي کي به اردو ٻولي سان قومي ٻوليءَ جو درجو ڏنو وڃي،
#SindhiIsOurNationalLanguage"
40867,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363511740697370624,2021-02-21 15:31:46+00:00,"مادري ٻولي جو عالمي ڏهاڙو،
1947 ع ۾ پاڪستان نالي رياست جنم ورتو ۽ رياست جي سرڪاري زبان اردو نافذ ڪئي وڃي ٿي،
جيئن ته پاڪستان اوڀر  ۽ اولهه  تي مشتمل هو، ان ڪري بنگالين کي اردو نه ته ڳالهائڻ ايندي هئي، نه ئي سمجهه
#SindhiIsOurNationalLanguage",1,24,24,1,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"مادري ٻولي جو عالمي ڏهاڙو،
1947 ع ۾ پاڪستان نالي رياست جنم ورتو ۽ رياست جي سرڪاري زبان اردو نافذ ڪئي وڃي ٿي،
جيئن ته پاڪستان اوڀر  ۽ اولهه  تي مشتمل هو، ان ڪري بنگالين کي اردو نه ته ڳالهائڻ ايندي هئي، نه ئي سمجهه
#SindhiIsOurNationalLanguage"
40897,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363510903631613955,2021-02-21 15:28:26+00:00,"@OfficialSachal بس هاڻي خير ناهي سچل اچي ويو
#SindhiIsOurNationalLanguage",0,4,2,1,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"@OfficialSachal بس هاڻي خير ناهي سچل اچي ويو
#SindhiIsOurNationalLanguage"
40925,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363510123298099201,2021-02-21 15:25:20+00:00,#Sindhi alphabet on cloth written with hand embroidery #SindhiIsOurNationalLanguage https://t.co/sV8pu2nwim,4,33,38,1,en,"['Sindhi', 'SindhiIsOurNationalLanguage']",23.703272,66.654132,#Sindhi alphabet on cloth written with hand embroidery #SindhiIsOurNationalLanguage https://t.co/sV8pu2nwim
40931,snscrape.modules.twitter.Tweet,https://twitter.com/FarooqSoomroFS1/status/1363509919853461509,2021-02-21 15:24:32+00:00,"سنڌي اباڻي ٻولي، مٺڙي اباڻي ٻولي،تنهنکي مان ڪيئن وساريان،
جند جان تنهن تان واريان،جنهن ۾ ڏني آ مونکي، پينگھي ۾ ماءُ لولي. 
#SindhiIsOurNationalLanguage 
#سنڌي_ٻولي_قومي_ٻولي",0,2,1,0,ar,"['SindhiIsOurNationalLanguage', 'سنڌي_ٻولي_قومي_ٻولي']",25.333584,68.312103,"سنڌي اباڻي ٻولي، مٺڙي اباڻي ٻولي،تنهنکي مان ڪيئن وساريان،
جند جان تنهن تان واريان،جنهن ۾ ڏني آ مونکي، پينگھي ۾ ماءُ لولي. 
#SindhiIsOurNationalLanguage 
#سنڌي_ٻولي_قومي_ٻولي"
40935,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363509810235277313,2021-02-21 15:24:06+00:00,"I would like to appreciate all who participate trend ,
#SindhiIsOurNationalLanguage",2,47,74,6,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"I would like to appreciate all who participate trend ,
#SindhiIsOurNationalLanguage"
40982,snscrape.modules.twitter.Tweet,https://twitter.com/SathishHosakote/status/1363507795383840771,2021-02-21 15:16:05+00:00,#stopHindiImposition #KannadaFirst https://t.co/434rRtlMQ9,0,0,1,0,und,"['stopHindiImposition', 'KannadaFirst']",11.582378,74.050963,#stopHindiImposition #KannadaFirst https://t.co/434rRtlMQ9
41020,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363506565999910914,2021-02-21 15:11:12+00:00,#SindhiIsOurNationalLanguage https://t.co/TYRvRfIYfX,0,0,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/TYRvRfIYfX
41032,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363506404384989187,2021-02-21 15:10:34+00:00,#SindhiIsOurNationalLanguage https://t.co/SWn69eVc5B,0,0,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/SWn69eVc5B
41046,snscrape.modules.twitter.Tweet,https://twitter.com/FarooqSoomroFS1/status/1363505791974711297,2021-02-21 15:08:08+00:00,"#SindhiIsOurNationalLanguage 
#سنڌي_ٻولي_قومي_ٻولي 
مان اڪثر غير سنڌين جي واتان ڀ ڀولڙو ٻڌندو آھيان، شايد 1980's  کان اڳ۾ سنڌي لازمي اسڪولن ۾ پڙھائي ويندي ھئي.",0,0,0,0,sd,"['SindhiIsOurNationalLanguage', 'سنڌي_ٻولي_قومي_ٻولي']",25.333584,68.312103,"#SindhiIsOurNationalLanguage 
#سنڌي_ٻولي_قومي_ٻولي 
مان اڪثر غير سنڌين جي واتان ڀ ڀولڙو ٻڌندو آھيان، شايد 1980's  کان اڳ۾ سنڌي لازمي اسڪولن ۾ پڙھائي ويندي ھئي."
41097,snscrape.modules.twitter.Tweet,https://twitter.com/Syednawazali11/status/1363504179906420747,2021-02-21 15:01:43+00:00,"جئن جئن وَرَقَ وَرائِين، تئن تئن ڏٺو ڏوهُ۔
تنهن ڪَهڻِيءَ ڪبو ڪوهُ؟ جي رهڻِيءَ رهيو نه سُپرين۔

شاھ
#SindhiIsOurNationalLanguage",0,2,2,0,ar,['SindhiIsOurNationalLanguage'],25.333584,68.312103,"جئن جئن وَرَقَ وَرائِين، تئن تئن ڏٺو ڏوهُ۔
تنهن ڪَهڻِيءَ ڪبو ڪوهُ؟ جي رهڻِيءَ رهيو نه سُپرين۔

شاھ
#SindhiIsOurNationalLanguage"
41239,snscrape.modules.twitter.Tweet,https://twitter.com/afaqueab/status/1363499717485813766,2021-02-21 14:43:59+00:00,"هم ڪردار هجڻ لازم ٿيو وڃي""

#SindhiIsOurNationalLanguage",0,2,0,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"هم ڪردار هجڻ لازم ٿيو وڃي""

#SindhiIsOurNationalLanguage"
41425,snscrape.modules.twitter.Tweet,https://twitter.com/bilawalhingoro5/status/1363495256700944388,2021-02-21 14:26:16+00:00,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage 
@amberdanishh 😊 https://t.co/WpdEPPjE7B",0,1,0,0,und,"['سنڌي_ٻولي_قومي_ٻولي', 'SindhiIsOurNationalLanguage']",25.421289,68.521431,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage 
@amberdanishh 😊 https://t.co/WpdEPPjE7B"
41559,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363490864354443266,2021-02-21 14:08:49+00:00,#SindhiIsOurNationalLanguage https://t.co/CyTIRKqDzi,0,1,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/CyTIRKqDzi
41563,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363490439358210058,2021-02-21 14:07:07+00:00,#SindhiIsOurNationalLanguage https://t.co/FOYNzyPVk3,0,4,4,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/FOYNzyPVk3
41564,snscrape.modules.twitter.Tweet,https://twitter.com/FarooqSoomroFS1/status/1363490426980872193,2021-02-21 14:07:04+00:00,"#SindhiIsOurNationalLanguage 
ٻيو مسئلو سنڌي شھري نوجوان نسل جو آھي،جنھن کي پرائيويٽ اسڪولن خاموشيءَ سان سنڌي کان پري ڪري ڇڏيو آھي،ھڪ پوري سنڌي شھري نسل کي سنڌي پڙھڻ لکڻ نٿي اچي، سوچيو اسان جي  ٻوليءَ سان ھن ملڪ م ڪھڙي جٺ ٿي رھي آھي. اچو ته ترڪن وانگر پنھنجي ٻوليءَ جي وارثي ڪريون",1,14,19,0,sd,['SindhiIsOurNationalLanguage'],25.333584,68.312103,"#SindhiIsOurNationalLanguage 
ٻيو مسئلو سنڌي شھري نوجوان نسل جو آھي،جنھن کي پرائيويٽ اسڪولن خاموشيءَ سان سنڌي کان پري ڪري ڇڏيو آھي،ھڪ پوري سنڌي شھري نسل کي سنڌي پڙھڻ لکڻ نٿي اچي، سوچيو اسان جي  ٻوليءَ سان ھن ملڪ م ڪھڙي جٺ ٿي رھي آھي. اچو ته ترڪن وانگر پنھنجي ٻوليءَ جي وارثي ڪريون"
41586,snscrape.modules.twitter.Tweet,https://twitter.com/RazaShahani12/status/1363489406661885953,2021-02-21 14:03:01+00:00,#SindhiIsOurNationalLanguage https://t.co/Y91qU0isQZ,1,2,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/Y91qU0isQZ
41617,snscrape.modules.twitter.Tweet,https://twitter.com/RazaShahani12/status/1363488305011167232,2021-02-21 13:58:38+00:00,"شھري سنڌين کي پنهنجي ٻارن کي ضرور سنڌي سيکارڻ گھرجي!

#سنڌي_ٻولي_قومي_ٻولي 

#SindhiIsOurNationalLanguage",0,3,1,1,sd,"['سنڌي_ٻولي_قومي_ٻولي', 'SindhiIsOurNationalLanguage']",23.703272,66.654132,"شھري سنڌين کي پنهنجي ٻارن کي ضرور سنڌي سيکارڻ گھرجي!

#سنڌي_ٻولي_قومي_ٻولي 

#SindhiIsOurNationalLanguage"
41826,snscrape.modules.twitter.Tweet,https://twitter.com/mahavirmoond2/status/1363479514261643272,2021-02-21 13:23:43+00:00,"@AmitShah गृहमंत्री जी, राजस्थानी भाषा को संवैधानिक मान्यता दो। 10 करोड़ राजस्थानी वक्ताओं के भाषाई अधिकार का 70 साल से हनन हो रहा है। राजस्थानी भाषा, मेरी मातृभाषा है। 
#SaveRajasthani",3,4,12,0,hi,['SaveRajasthani'],27.123093,74.768692,"@AmitShah गृहमंत्री जी, राजस्थानी भाषा को संवैधानिक मान्यता दो। 10 करोड़ राजस्थानी वक्ताओं के भाषाई अधिकार का 70 साल से हनन हो रहा है। राजस्थानी भाषा, मेरी मातृभाषा है। 
#SaveRajasthani"
41833,snscrape.modules.twitter.Tweet,https://twitter.com/parasrishi/status/1363479266759950343,2021-02-21 13:22:44+00:00,"@theRealYLH Sir, #StopHindiImposition is a touchy topic in India &amp; there have been widespread protests against the imposition of Hindi in non-Hindi speaking states. The whitewashing off Urdu imposition and suppression of Bengali culture movement with keeping India as a barometer is not ideal",1,0,0,0,en,['StopHindiImposition'],12.731936,77.3305776,"@theRealYLH Sir, #StopHindiImposition is a touchy topic in India &amp; there have been widespread protests against the imposition of Hindi in non-Hindi speaking states. The whitewashing off Urdu imposition and suppression of Bengali culture movement with keeping India as a barometer is not ideal"
41834,snscrape.modules.twitter.Tweet,https://twitter.com/faizzbrohi/status/1363479234203824133,2021-02-21 13:22:36+00:00,"""سنڌي ٻولي قومي ٻولي""
My digital calligraphy...!
.
.
.
https://t.co/jHo7kopGGb
______________
#SindhiIsOurNationalLanguage #MotherLanguageDay #mothertongue #Sindhi #Language #DigitalCallgraphy #Calligraphy #FineArt #Art #FaizBrohiArt #FaizBrohi https://t.co/30D50eqovv",0,2,1,0,und,"['SindhiIsOurNationalLanguage', 'MotherLanguageDay', 'mothertongue', 'Sindhi', 'Language', 'DigitalCallgraphy', 'Calligraphy', 'FineArt', 'Art', 'FaizBrohiArt', 'FaizBrohi']",23.703272,66.654132,"""سنڌي ٻولي قومي ٻولي""
My digital calligraphy...!
.
.
.
https://t.co/jHo7kopGGb
______________
#SindhiIsOurNationalLanguage #MotherLanguageDay #mothertongue #Sindhi #Language #DigitalCallgraphy #Calligraphy #FineArt #Art #FaizBrohiArt #FaizBrohi https://t.co/30D50eqovv"
41880,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363476814891474946,2021-02-21 13:12:59+00:00,As if #DrNazirMehmood lives in library he is writer &amp; columnist #SindhiIsOurNationalLanguage https://t.co/V8fSxIUJiD,2,20,40,1,en,"['DrNazirMehmood', 'SindhiIsOurNationalLanguage']",27.521872,68.748062,As if #DrNazirMehmood lives in library he is writer &amp; columnist #SindhiIsOurNationalLanguage https://t.co/V8fSxIUJiD
41881,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363476748302753794,2021-02-21 13:12:43+00:00,"@TimeNews carries trend update 
#SindhiIsOurNationalLanguage https://t.co/BoFL1ahCxZ",0,4,1,0,en,['SindhiIsOurNationalLanguage'],27.521872,68.748062,"@TimeNews carries trend update 
#SindhiIsOurNationalLanguage https://t.co/BoFL1ahCxZ"
41937,snscrape.modules.twitter.Tweet,https://twitter.com/shamschandio8/status/1363474707207643140,2021-02-21 13:04:36+00:00,#SindhiIsOurNationalLanguage https://t.co/OLKpnHXbch,0,1,2,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/OLKpnHXbch
42015,snscrape.modules.twitter.Tweet,https://twitter.com/dilshairRajper/status/1363472087025876993,2021-02-21 12:54:12+00:00,"#mothertongue
#MotherLanguageDay
#SindhiIsOurNationalLanguage https://t.co/EXIW55ymrB",0,1,0,0,und,"['mothertongue', 'MotherLanguageDay', 'SindhiIsOurNationalLanguage']",27.096411,68.41362,"#mothertongue
#MotherLanguageDay
#SindhiIsOurNationalLanguage https://t.co/EXIW55ymrB"
42311,snscrape.modules.twitter.Tweet,https://twitter.com/RazaShahani12/status/1363460796739694594,2021-02-21 12:09:20+00:00,"A language comes into being after natural-human interaction of centuries!

To kill it is to kill the nature!

#SindhiIsOurNationalLanguage",0,4,2,0,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"A language comes into being after natural-human interaction of centuries!

To kill it is to kill the nature!

#SindhiIsOurNationalLanguage"
42334,snscrape.modules.twitter.Tweet,https://twitter.com/RazaShahani12/status/1363459951847501831,2021-02-21 12:05:59+00:00,"The rhythm of my body is the same as my mother tongue. It is in this rhythm where I find sanctity, that I can return to my mother who is everywhere in the universe.

Kim Hyesoon

#SindhiIsOurNationalLanguage",0,2,1,0,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"The rhythm of my body is the same as my mother tongue. It is in this rhythm where I find sanctity, that I can return to my mother who is everywhere in the universe.

Kim Hyesoon

#SindhiIsOurNationalLanguage"
42412,snscrape.modules.twitter.Tweet,https://twitter.com/SajjadBhatti/status/1363457289194250242,2021-02-21 11:55:24+00:00,"کچھ زبانوں کا وجود درباری کام و کاج کیلئے عمل میں آیا۔ جن کا کسی قوم سے کوئی تعلق نہیں تھا۔ اور وہی زبان لشکری بھی تھیں لیکن افسوس آج درباری و لشکری زبانیں قومی زبانوں کا درجہ رکھتی لیکن قومی زبانیں نہیں۔

#SindhiIsOurNationalLanguage",0,9,14,0,ur,['SindhiIsOurNationalLanguage'],27.708226,69.328873,"کچھ زبانوں کا وجود درباری کام و کاج کیلئے عمل میں آیا۔ جن کا کسی قوم سے کوئی تعلق نہیں تھا۔ اور وہی زبان لشکری بھی تھیں لیکن افسوس آج درباری و لشکری زبانیں قومی زبانوں کا درجہ رکھتی لیکن قومی زبانیں نہیں۔

#SindhiIsOurNationalLanguage"
42450,snscrape.modules.twitter.Tweet,https://twitter.com/drdaudpota/status/1363456023722418178,2021-02-21 11:50:22+00:00,#SindhiIsOurNationalLanguage https://t.co/bMlLpMIiOn,0,3,1,0,und,['SindhiIsOurNationalLanguage'],27.708226,69.328873,#SindhiIsOurNationalLanguage https://t.co/bMlLpMIiOn
42521,snscrape.modules.twitter.Tweet,https://twitter.com/RazaShahani12/status/1363453165476151298,2021-02-21 11:39:01+00:00,"If you talk to a man in a language he understands, that goes to his head. If you talk to him in his language, that goes to his heart.

Nelson Mandela

#SindhiIsOurNationalLanguage",0,1,1,0,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"If you talk to a man in a language he understands, that goes to his head. If you talk to him in his language, that goes to his heart.

Nelson Mandela

#SindhiIsOurNationalLanguage"
42529,snscrape.modules.twitter.Tweet,https://twitter.com/highwayPF/status/1363452948450189317,2021-02-21 11:38:09+00:00,"Highway Plus Fashion. Always feel deferent. Website; https://t.co/CnKSxQJeSb #SindhiIsOurNationalLanguage
#SaraikiMyMotherLanguage
#MotherLanguageDay
#LQvPZ Turkey
#KKvQG
Liverpool
#SaraikiMyMotherLanguage
Quetta https://t.co/R5DfVQzGuG",0,5,1,0,en,"['SindhiIsOurNationalLanguage', 'SaraikiMyMotherLanguage', 'MotherLanguageDay', 'LQvPZ', 'KKvQG', 'SaraikiMyMotherLanguage']",30.181206,66.99295,"Highway Plus Fashion. Always feel deferent. Website; https://t.co/CnKSxQJeSb #SindhiIsOurNationalLanguage
#SaraikiMyMotherLanguage
#MotherLanguageDay
#LQvPZ Turkey
#KKvQG
Liverpool
#SaraikiMyMotherLanguage
Quetta https://t.co/R5DfVQzGuG"
42554,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363452370336829441,2021-02-21 11:35:51+00:00,@VPSecretariat #SindhiIsOurNationalLanguage,0,1,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@VPSecretariat #SindhiIsOurNationalLanguage
42615,snscrape.modules.twitter.Tweet,https://twitter.com/shamschandio8/status/1363450310308618240,2021-02-21 11:27:40+00:00,"تنهنجي ٻولي,
منهنجي ٻولي,
سنڌي ٻولي, قومي ٻولي... 
#SindhiIsOurNationalLanguage",0,1,1,0,ar,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"تنهنجي ٻولي,
منهنجي ٻولي,
سنڌي ٻولي, قومي ٻولي... 
#SindhiIsOurNationalLanguage"
42623,snscrape.modules.twitter.Tweet,https://twitter.com/shaZzy_paNhwar/status/1363449938647121924,2021-02-21 11:26:11+00:00,اسان کي پنهنجي جيجل جي ٻوليء  سان پيار آ💙#SindhiIsOurNationalLanguage,0,1,6,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,اسان کي پنهنجي جيجل جي ٻوليء  سان پيار آ💙#SindhiIsOurNationalLanguage
42804,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363443380735344643,2021-02-21 11:00:08+00:00,@Sangrisaeed @SialRabail2 #SindhiIsOurNationalLanguage,0,2,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@Sangrisaeed @SialRabail2 #SindhiIsOurNationalLanguage
42806,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363443334560288770,2021-02-21 10:59:57+00:00,@SindhoSindhi #SindhiIsOurNationalLanguage,0,1,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@SindhoSindhi #SindhiIsOurNationalLanguage
